county_fips,NAME,variable,estimate
37021,"Buncombe County, North Carolina",college_grad,46863
37021,"Buncombe County, North Carolina",median_household_income,52207
37023,"Burke County, North Carolina",female,45164
37023,"Burke County, North Carolina",age_median,44.1
37023,"Burke County, North Carolina",population,89968
37023,"Burke County, North Carolina",black,5477
37023,"Burke County, North Carolina",college_grad,6907
37023,"Burke County, North Carolina",median_household_income,44557
37025,"Cabarrus County, North Carolina",female,105886
37025,"Cabarrus County, North Carolina",age_median,37.9
37025,"Cabarrus County, North Carolina",population,206615
37025,"Cabarrus County, North Carolina",black,37166
37025,"Cabarrus County, North Carolina",college_grad,28365
37025,"Cabarrus County, North Carolina",median_household_income,67328
37027,"Caldwell County, North Carolina",female,41452
37027,"Caldwell County, North Carolina",age_median,44.6
37027,"Caldwell County, North Carolina",population,81884
37027,"Caldwell County, North Carolina",black,3779
37027,"Caldwell County, North Carolina",college_grad,6309
37027,"Caldwell County, North Carolina",median_household_income,44511
37029,"Camden County, North Carolina",female,4964
37029,"Camden County, North Carolina",age_median,41
37029,"Camden County, North Carolina",population,10551
37029,"Camden County, North Carolina",black,1460
37029,"Camden County, North Carolina",college_grad,871
37029,"Camden County, North Carolina",median_household_income,64572
37031,"Carteret County, North Carolina",female,35196
37031,"Carteret County, North Carolina",age_median,48.6
37031,"Carteret County, North Carolina",population,69070
37031,"Carteret County, North Carolina",black,3685
37031,"Carteret County, North Carolina",college_grad,9003
37031,"Carteret County, North Carolina",median_household_income,57194
37033,"Caswell County, North Carolina",female,11289
37033,"Caswell County, North Carolina",age_median,45.7
37033,"Caswell County, North Carolina",population,22684
37033,"Caswell County, North Carolina",black,7425
37033,"Caswell County, North Carolina",college_grad,1847
37033,"Caswell County, North Carolina",median_household_income,45733
37035,"Catawba County, North Carolina",female,80514
37035,"Catawba County, North Carolina",age_median,41.4
37035,"Catawba County, North Carolina",population,157613
37035,"Catawba County, North Carolina",black,12896
37035,"Catawba County, North Carolina",college_grad,16824
37035,"Catawba County, North Carolina",median_household_income,52056
37037,"Chatham County, North Carolina",female,37328
37037,"Chatham County, North Carolina",age_median,46.7
37037,"Chatham County, North Carolina",population,71338
37037,"Chatham County, North Carolina",black,8041
37037,"Chatham County, North Carolina",college_grad,11688
37037,"Chatham County, North Carolina",median_household_income,67031
37039,"Cherokee County, North Carolina",female,14253
37039,"Cherokee County, North Carolina",age_median,51.5
37039,"Cherokee County, North Carolina",population,27969
37039,"Cherokee County, North Carolina",black,348
37039,"Cherokee County, North Carolina",college_grad,2357
37039,"Cherokee County, North Carolina",median_household_income,41438
37041,"Chowan County, North Carolina",female,7522
37041,"Chowan County, North Carolina",age_median,46
37041,"Chowan County, North Carolina",population,14097
37041,"Chowan County, North Carolina",black,4967
37041,"Chowan County, North Carolina",college_grad,1436
37041,"Chowan County, North Carolina",median_household_income,46519
37043,"Clay County, North Carolina",female,5733
37043,"Clay County, North Carolina",age_median,52.2
37043,"Clay County, North Carolina",population,10946
37043,"Clay County, North Carolina",black,228
37043,"Clay County, North Carolina",college_grad,1187
37043,"Clay County, North Carolina",median_household_income,42222
37045,"Cleveland County, North Carolina",female,50270
37045,"Cleveland County, North Carolina",age_median,41.8
37045,"Cleveland County, North Carolina",population,97282
37045,"Cleveland County, North Carolina",black,20386
37045,"Cleveland County, North Carolina",college_grad,7292
37045,"Cleveland County, North Carolina",median_household_income,42247
37047,"Columbus County, North Carolina",female,28211
37047,"Columbus County, North Carolina",age_median,41.9
37047,"Columbus County, North Carolina",population,56068
37047,"Columbus County, North Carolina",black,17089
37047,"Columbus County, North Carolina",college_grad,3641
37047,"Columbus County, North Carolina",median_household_income,37628
37049,"Craven County, North Carolina",female,50722
37049,"Craven County, North Carolina",age_median,37
37049,"Craven County, North Carolina",population,102491
37049,"Craven County, North Carolina",black,22169
37049,"Craven County, North Carolina",college_grad,10863
37049,"Craven County, North Carolina",median_household_income,52687
37051,"Cumberland County, North Carolina",female,167276
37051,"Cumberland County, North Carolina",age_median,31.3
37051,"Cumberland County, North Carolina",population,332861
37051,"Cumberland County, North Carolina",black,123259
37051,"Cumberland County, North Carolina",college_grad,34417
37051,"Cumberland County, North Carolina",median_household_income,46875
37053,"Currituck County, North Carolina",female,13260
37053,"Currituck County, North Carolina",age_median,42.8
37053,"Currituck County, North Carolina",population,26363
37053,"Currituck County, North Carolina",black,1461
37053,"Currituck County, North Carolina",college_grad,3369
37053,"Currituck County, North Carolina",median_household_income,69964
37055,"Dare County, North Carolina",female,18112
37055,"Dare County, North Carolina",age_median,46.5
37055,"Dare County, North Carolina",population,36222
37055,"Dare County, North Carolina",black,1086
37055,"Dare County, North Carolina",college_grad,5990
37055,"Dare County, North Carolina",median_household_income,59381
37057,"Davidson County, North Carolina",female,84590
37057,"Davidson County, North Carolina",age_median,42.5
37057,"Davidson County, North Carolina",population,165381
37057,"Davidson County, North Carolina",black,15232
37057,"Davidson County, North Carolina",college_grad,15424
37057,"Davidson County, North Carolina",median_household_income,49546
37059,"Davie County, North Carolina",female,21772
37059,"Davie County, North Carolina",age_median,45.2
37059,"Davie County, North Carolina",population,42257
37059,"Davie County, North Carolina",black,2094
37059,"Davie County, North Carolina",college_grad,4531
37059,"Davie County, North Carolina",median_household_income,60434
37061,"Duplin County, North Carolina",female,30252
37061,"Duplin County, North Carolina",age_median,40.5
37061,"Duplin County, North Carolina",population,58967
37061,"Duplin County, North Carolina",black,14006
37061,"Duplin County, North Carolina",college_grad,3213
37061,"Duplin County, North Carolina",median_household_income,41764
37063,"Durham County, North Carolina",female,162809
37063,"Durham County, North Carolina",age_median,35.4
37063,"Durham County, North Carolina",population,311848
37063,"Durham County, North Carolina",black,113682
37063,"Durham County, North Carolina",college_grad,54265
37063,"Durham County, North Carolina",median_household_income,60958
37065,"Edgecombe County, North Carolina",female,28227
37065,"Edgecombe County, North Carolina",age_median,41.7
37065,"Edgecombe County, North Carolina",population,52648
37065,"Edgecombe County, North Carolina",black,30332
37065,"Edgecombe County, North Carolina",college_grad,3420
37065,"Edgecombe County, North Carolina",median_household_income,36866
37067,"Forsyth County, North Carolina",female,197260
37067,"Forsyth County, North Carolina",age_median,38.4
37067,"Forsyth County, North Carolina",population,375195
37067,"Forsyth County, North Carolina",black,98362
37067,"Forsyth County, North Carolina",college_grad,53700
37067,"Forsyth County, North Carolina",median_household_income,51569
37069,"Franklin County, North Carolina",female,33420
37069,"Franklin County, North Carolina",age_median,41.4
37069,"Franklin County, North Carolina",population,66362
37069,"Franklin County, North Carolina",black,16594
37069,"Franklin County, North Carolina",college_grad,7126
37069,"Franklin County, North Carolina",median_household_income,55193
37071,"Gaston County, North Carolina",female,113516
37071,"Gaston County, North Carolina",age_median,40.1
37071,"Gaston County, North Carolina",population,219271
37071,"Gaston County, North Carolina",black,35824
37071,"Gaston County, North Carolina",college_grad,22360
37071,"Gaston County, North Carolina",median_household_income,52835
37073,"Gates County, North Carolina",female,5907
37073,"Gates County, North Carolina",age_median,46.5
37073,"Gates County, North Carolina",population,11548
37073,"Gates County, North Carolina",black,3859
37073,"Gates County, North Carolina",college_grad,668
37073,"Gates County, North Carolina",median_household_income,50750
37075,"Graham County, North Carolina",female,4373
37075,"Graham County, North Carolina",age_median,46.2
37075,"Graham County, North Carolina",population,8509
37075,"Graham County, North Carolina",black,17
37075,"Graham County, North Carolina",college_grad,487
37075,"Graham County, North Carolina",median_household_income,39571
37077,"Granville County, North Carolina",female,29087
37077,"Granville County, North Carolina",age_median,42.7
37077,"Granville County, North Carolina",population,59328
37077,"Granville County, North Carolina",black,17842
37077,"Granville County, North Carolina",college_grad,6478
37077,"Granville County, North Carolina",median_household_income,55856
37079,"Greene County, North Carolina",female,9359
37079,"Greene County, North Carolina",age_median,40.7
37079,"Greene County, North Carolina",population,21033
37079,"Greene County, North Carolina",black,7334
37079,"Greene County, North Carolina",college_grad,1280
37079,"Greene County, North Carolina",median_household_income,39837
37081,"Guilford County, North Carolina",female,277894
37081,"Guilford County, North Carolina",age_median,37.1
37081,"Guilford County, North Carolina",population,527868
37081,"Guilford County, North Carolina",black,178875
37081,"Guilford County, North Carolina",college_grad,81361
37081,"Guilford County, North Carolina",median_household_income,53261
37083,"Halifax County, North Carolina",female,26433
37083,"Halifax County, North Carolina",age_median,43.4
37083,"Halifax County, North Carolina",population,51190
37083,"Halifax County, North Carolina",black,27013
37083,"Halifax County, North Carolina",college_grad,3507
37083,"Halifax County, North Carolina",median_household_income,35502
37085,"Harnett County, North Carolina",female,66712
37085,"Harnett County, North Carolina",age_median,34.4
37085,"Harnett County, North Carolina",population,132283
37085,"Harnett County, North Carolina",black,27536
37085,"Harnett County, North Carolina",college_grad,12581
37085,"Harnett County, North Carolina",median_household_income,53554
37087,"Haywood County, North Carolina",female,31572
37087,"Haywood County, North Carolina",age_median,47.6
37087,"Haywood County, North Carolina",population,61053
37087,"Haywood County, North Carolina",black,572
37087,"Haywood County, North Carolina",college_grad,7065
37087,"Haywood County, North Carolina",median_household_income,51659
37089,"Henderson County, North Carolina",female,59670
37089,"Henderson County, North Carolina",age_median,47.4
37089,"Henderson County, North Carolina",population,114913
37089,"Henderson County, North Carolina",black,4002
37089,"Henderson County, North Carolina",college_grad,17553
37089,"Henderson County, North Carolina",median_household_income,55945
37091,"Hertford County, North Carolina",female,12111
37091,"Hertford County, North Carolina",age_median,42.2
37091,"Hertford County, North Carolina",population,24012
37091,"Hertford County, North Carolina",black,14263
37091,"Hertford County, North Carolina",college_grad,1512
37091,"Hertford County, North Carolina",median_household_income,41028
37093,"Hoke County, North Carolina",female,27174
37093,"Hoke County, North Carolina",age_median,32.8
37093,"Hoke County, North Carolina",population,53957
37093,"Hoke County, North Carolina",black,18259
37093,"Hoke County, North Carolina",college_grad,4126
37093,"Hoke County, North Carolina",median_household_income,48072
37095,"Hyde County, North Carolina",female,2468
37095,"Hyde County, North Carolina",age_median,40.9
37095,"Hyde County, North Carolina",population,5213
37095,"Hyde County, North Carolina",black,1550
37095,"Hyde County, North Carolina",college_grad,286
37095,"Hyde County, North Carolina",median_household_income,39663
37097,"Iredell County, North Carolina",female,89113
37097,"Iredell County, North Carolina",age_median,40.6
37097,"Iredell County, North Carolina",population,175538
37097,"Iredell County, North Carolina",black,21339
37097,"Iredell County, North Carolina",college_grad,24105
37097,"Iredell County, North Carolina",median_household_income,60955
37099,"Jackson County, North Carolina",female,21953
37099,"Jackson County, North Carolina",age_median,37.7
37099,"Jackson County, North Carolina",population,42938
37099,"Jackson County, North Carolina",black,956
37099,"Jackson County, North Carolina",college_grad,4485
37099,"Jackson County, North Carolina",median_household_income,47252
37101,"Johnston County, North Carolina",female,100029
37101,"Johnston County, North Carolina",age_median,38.4
37101,"Johnston County, North Carolina",population,196870
37101,"Johnston County, North Carolina",black,31423
37101,"Johnston County, North Carolina",college_grad,21544
37101,"Johnston County, North Carolina",median_household_income,59865
37103,"Jones County, North Carolina",female,4844
37103,"Jones County, North Carolina",age_median,48.5
37103,"Jones County, North Carolina",population,9594
37103,"Jones County, North Carolina",black,2923
37103,"Jones County, North Carolina",college_grad,656
37103,"Jones County, North Carolina",median_household_income,38158
37105,"Lee County, North Carolina",female,31172
37105,"Lee County, North Carolina",age_median,38.6
37105,"Lee County, North Carolina",population,60481
37105,"Lee County, North Carolina",black,12273
37105,"Lee County, North Carolina",college_grad,5807
37105,"Lee County, North Carolina",median_household_income,49994
37107,"Lenoir County, North Carolina",female,29537
37107,"Lenoir County, North Carolina",age_median,42.7
37107,"Lenoir County, North Carolina",population,56756
37107,"Lenoir County, North Carolina",black,22205
37107,"Lenoir County, North Carolina",college_grad,3990
37107,"Lenoir County, North Carolina",median_household_income,39402
37109,"Lincoln County, North Carolina",female,41675
37109,"Lincoln County, North Carolina",age_median,43.3
37109,"Lincoln County, North Carolina",population,82919
37109,"Lincoln County, North Carolina",black,4125
37109,"Lincoln County, North Carolina",college_grad,9379
37109,"Lincoln County, North Carolina",median_household_income,57536
37111,"McDowell County, North Carolina",female,22475
37111,"McDowell County, North Carolina",age_median,43.9
37111,"McDowell County, North Carolina",population,45227
37111,"McDowell County, North Carolina",black,1628
37111,"McDowell County, North Carolina",college_grad,3958
37111,"McDowell County, North Carolina",median_household_income,43646
37113,"Macon County, North Carolina",female,17949
37113,"Macon County, North Carolina",age_median,50.1
37113,"Macon County, North Carolina",population,34813
37113,"Macon County, North Carolina",black,580
37113,"Macon County, North Carolina",college_grad,4192
37113,"Macon County, North Carolina",median_household_income,45507
37115,"Madison County, North Carolina",female,10973
37115,"Madison County, North Carolina",age_median,44
37115,"Madison County, North Carolina",population,21499
37115,"Madison County, North Carolina",black,349
37115,"Madison County, North Carolina",college_grad,2630
37115,"Madison County, North Carolina",median_household_income,45873
37117,"Martin County, North Carolina",female,12072
37117,"Martin County, North Carolina",age_median,46.3
37117,"Martin County, North Carolina",population,22849
37117,"Martin County, North Carolina",black,9625
37117,"Martin County, North Carolina",college_grad,1761
37117,"Martin County, North Carolina",median_household_income,40090
37119,"Mecklenburg County, North Carolina",female,557958
37119,"Mecklenburg County, North Carolina",age_median,35.1
37119,"Mecklenburg County, North Carolina",population,1074475
37119,"Mecklenburg County, North Carolina",black,339021
37119,"Mecklenburg County, North Carolina",college_grad,215134
37119,"Mecklenburg County, North Carolina",median_household_income,66641
37121,"Mitchell County, North Carolina",female,7528
37121,"Mitchell County, North Carolina",age_median,47
37121,"Mitchell County, North Carolina",population,15004
37121,"Mitchell County, North Carolina",black,57
37121,"Mitchell County, North Carolina",college_grad,1551
37121,"Mitchell County, North Carolina",median_household_income,46103
37123,"Montgomery County, North Carolina",female,13907
37123,"Montgomery County, North Carolina",age_median,43.6
37123,"Montgomery County, North Carolina",population,27252
37123,"Montgomery County, North Carolina",black,4794
37123,"Montgomery County, North Carolina",college_grad,2017
37123,"Montgomery County, North Carolina",median_household_income,44146
37125,"Moore County, North Carolina",female,50423
37125,"Moore County, North Carolina",age_median,44.3
37125,"Moore County, North Carolina",population,97294
37125,"Moore County, North Carolina",black,12052
37125,"Moore County, North Carolina",college_grad,16293
37125,"Moore County, North Carolina",median_household_income,59963
37127,"Nash County, North Carolina",female,48956
37127,"Nash County, North Carolina",age_median,41.7
37127,"Nash County, North Carolina",population,94030
37127,"Nash County, North Carolina",black,36961
37127,"Nash County, North Carolina",college_grad,9288
37127,"Nash County, North Carolina",median_household_income,49537
37129,"New Hanover County, North Carolina",female,119144
37129,"New Hanover County, North Carolina",age_median,39.1
37129,"New Hanover County, North Carolina",population,227938
37129,"New Hanover County, North Carolina",black,31337
37129,"New Hanover County, North Carolina",college_grad,41747
37129,"New Hanover County, North Carolina",median_household_income,54891
37131,"Northampton County, North Carolina",female,10247
37131,"Northampton County, North Carolina",age_median,49.6
37131,"Northampton County, North Carolina",population,19946
37131,"Northampton County, North Carolina",black,11246
37131,"Northampton County, North Carolina",college_grad,1295
37131,"Northampton County, North Carolina",median_household_income,37146
37133,"Onslow County, North Carolina",female,87084
37133,"Onslow County, North Carolina",age_median,26.4
37133,"Onslow County, North Carolina",population,195069
37133,"Onslow County, North Carolina",black,27291
37133,"Onslow County, North Carolina",college_grad,16761
37133,"Onslow County, North Carolina",median_household_income,50278
37135,"Orange County, North Carolina",female,75632
37135,"Orange County, North Carolina",age_median,34.8
37135,"Orange County, North Carolina",population,144836
37135,"Orange County, North Carolina",black,16562
37135,"Orange County, North Carolina",college_grad,23227
37135,"Orange County, North Carolina",median_household_income,71723
37137,"Pamlico County, North Carolina",female,6237
37137,"Pamlico County, North Carolina",age_median,52.4
37137,"Pamlico County, North Carolina",population,12701
37137,"Pamlico County, North Carolina",black,2341
37137,"Pamlico County, North Carolina",college_grad,1159
37137,"Pamlico County, North Carolina",median_household_income,46728
37139,"Pasquotank County, North Carolina",female,20246
37139,"Pasquotank County, North Carolina",age_median,38.6
37139,"Pasquotank County, North Carolina",population,39514
37139,"Pasquotank County, North Carolina",black,14449
37139,"Pasquotank County, North Carolina",college_grad,3626
37139,"Pasquotank County, North Carolina",median_household_income,50558
37141,"Pender County, North Carolina",female,30427
37141,"Pender County, North Carolina",age_median,42.7
37141,"Pender County, North Carolina",population,60399
37141,"Pender County, North Carolina",black,8612
37141,"Pender County, North Carolina",college_grad,7565
37141,"Pender County, North Carolina",median_household_income,57240
37143,"Perquimans County, North Carolina",female,6897
37143,"Perquimans County, North Carolina",age_median,49.8
37143,"Perquimans County, North Carolina",population,13430
37143,"Perquimans County, North Carolina",black,3217
37143,"Perquimans County, North Carolina",college_grad,1313
37143,"Perquimans County, North Carolina",median_household_income,47162
37145,"Person County, North Carolina",female,20258
37145,"Person County, North Carolina",age_median,43.7
37145,"Person County, North Carolina",population,39345
37145,"Person County, North Carolina",black,10329
37145,"Person County, North Carolina",college_grad,3210
37145,"Person County, North Carolina",median_household_income,51020
37147,"Pitt County, North Carolina",female,94455
37147,"Pitt County, North Carolina",age_median,32.5
37147,"Pitt County, North Carolina",population,178433
37147,"Pitt County, North Carolina",black,61924
37147,"Pitt County, North Carolina",college_grad,22163
37147,"Pitt County, North Carolina",median_household_income,47437
37149,"Polk County, North Carolina",female,10838
37149,"Polk County, North Carolina",age_median,52.7
37149,"Polk County, North Carolina",population,20557
37149,"Polk County, North Carolina",black,1005
37149,"Polk County, North Carolina",college_grad,2957
37149,"Polk County, North Carolina",median_household_income,48787
37151,"Randolph County, North Carolina",female,72572
37151,"Randolph County, North Carolina",age_median,41.7
37151,"Randolph County, North Carolina",population,143118
37151,"Randolph County, North Carolina",black,8619
37151,"Randolph County, North Carolina",college_grad,11203
37151,"Randolph County, North Carolina",median_household_income,47288
37153,"Richmond County, North Carolina",female,22949
37153,"Richmond County, North Carolina",age_median,40.5
37153,"Richmond County, North Carolina",population,44997
37153,"Richmond County, North Carolina",black,14344
37153,"Richmond County, North Carolina",college_grad,3187
37153,"Richmond County, North Carolina",median_household_income,36148
37155,"Robeson County, North Carolina",female,68601
37155,"Robeson County, North Carolina",age_median,36.6
37155,"Robeson County, North Carolina",population,132596
37155,"Robeson County, North Carolina",black,31585
37155,"Robeson County, North Carolina",college_grad,7989
37155,"Robeson County, North Carolina",median_household_income,34976
37157,"Rockingham County, North Carolina",female,47276
37157,"Rockingham County, North Carolina",age_median,44.7
37157,"Rockingham County, North Carolina",population,91077
37157,"Rockingham County, North Carolina",black,16739
37157,"Rockingham County, North Carolina",college_grad,6750
37157,"Rockingham County, North Carolina",median_household_income,43579
37159,"Rowan County, North Carolina",female,70828
37159,"Rowan County, North Carolina",age_median,40.2
37159,"Rowan County, North Carolina",population,140296
37159,"Rowan County, North Carolina",black,22677
37159,"Rowan County, North Carolina",college_grad,12690
37159,"Rowan County, North Carolina",median_household_income,49842
37161,"Rutherford County, North Carolina",female,34234
37161,"Rutherford County, North Carolina",age_median,45
37161,"Rutherford County, North Carolina",population,66599
37161,"Rutherford County, North Carolina",black,6355
37161,"Rutherford County, North Carolina",college_grad,5826
37161,"Rutherford County, North Carolina",median_household_income,42608
37163,"Sampson County, North Carolina",female,32258
37163,"Sampson County, North Carolina",age_median,40.3
37163,"Sampson County, North Carolina",population,63385
37163,"Sampson County, North Carolina",black,16080
37163,"Sampson County, North Carolina",college_grad,4116
37163,"Sampson County, North Carolina",median_household_income,42151
37165,"Scotland County, North Carolina",female,17783
37165,"Scotland County, North Carolina",age_median,39.3
37165,"Scotland County, North Carolina",population,35076
37165,"Scotland County, North Carolina",black,13660
37165,"Scotland County, North Carolina",college_grad,2326
37165,"Scotland County, North Carolina",median_household_income,37238
37167,"Stanly County, North Carolina",female,30892
37167,"Stanly County, North Carolina",age_median,42.2
37167,"Stanly County, North Carolina",population,61588
37167,"Stanly County, North Carolina",black,7000
37167,"Stanly County, North Carolina",college_grad,5373
37167,"Stanly County, North Carolina",median_household_income,52623
37169,"Stokes County, North Carolina",female,23525
37169,"Stokes County, North Carolina",age_median,46.2
37169,"Stokes County, North Carolina",population,45781
37169,"Stokes County, North Carolina",black,1909
37169,"Stokes County, North Carolina",college_grad,3568
37169,"Stokes County, North Carolina",median_household_income,48054
37171,"Surry County, North Carolina",female,37063
37171,"Surry County, North Carolina",age_median,44.1
37171,"Surry County, North Carolina",population,71971
37171,"Surry County, North Carolina",black,2683
37171,"Surry County, North Carolina",college_grad,6213
37171,"Surry County, North Carolina",median_household_income,43597
37173,"Swain County, North Carolina",female,7294
37173,"Swain County, North Carolina",age_median,41.9
37173,"Swain County, North Carolina",population,14260
37173,"Swain County, North Carolina",black,67
37173,"Swain County, North Carolina",college_grad,1151
37173,"Swain County, North Carolina",median_household_income,39317
37175,"Transylvania County, North Carolina",female,17523
37175,"Transylvania County, North Carolina",age_median,51.1
37175,"Transylvania County, North Carolina",population,33775
37175,"Transylvania County, North Carolina",black,1612
37175,"Transylvania County, North Carolina",college_grad,5006
37175,"Transylvania County, North Carolina",median_household_income,50212
37177,"Tyrrell County, North Carolina",female,1739
37177,"Tyrrell County, North Carolina",age_median,46.2
37177,"Tyrrell County, North Carolina",population,4095
37177,"Tyrrell County, North Carolina",black,1521
37177,"Tyrrell County, North Carolina",college_grad,240
37177,"Tyrrell County, North Carolina",median_household_income,35300
37179,"Union County, North Carolina",female,117229
37179,"Union County, North Carolina",age_median,38.2
37179,"Union County, North Carolina",population,231053
37179,"Union County, North Carolina",black,26454
37179,"Union County, North Carolina",college_grad,35588
37179,"Union County, North Carolina",median_household_income,80033
37181,"Vance County, North Carolina",female,23728
37181,"Vance County, North Carolina",age_median,40.9
37181,"Vance County, North Carolina",population,44479
37181,"Vance County, North Carolina",black,22166
37181,"Vance County, North Carolina",college_grad,3087
37181,"Vance County, North Carolina",median_household_income,40529
37183,"Wake County, North Carolina",female,549285
37183,"Wake County, North Carolina",age_median,36.2
37183,"Wake County, North Carolina",population,1069079
37183,"Wake County, North Carolina",black,218151
37183,"Wake County, North Carolina",college_grad,234532
37183,"Wake County, North Carolina",median_household_income,80591
37185,"Warren County, North Carolina",female,10014
37185,"Warren County, North Carolina",age_median,48
37185,"Warren County, North Carolina",population,19898
37185,"Warren County, North Carolina",black,10004
37185,"Warren County, North Carolina",college_grad,1678
37185,"Warren County, North Carolina",median_household_income,36466
37187,"Washington County, North Carolina",female,6331
37187,"Washington County, North Carolina",age_median,46.1
37187,"Washington County, North Carolina",population,11922
37187,"Washington County, North Carolina",black,5658
37187,"Washington County, North Carolina",college_grad,676
37187,"Washington County, North Carolina",median_household_income,35979
37189,"Watauga County, North Carolina",female,27612
37189,"Watauga County, North Carolina",age_median,31.9
37189,"Watauga County, North Carolina",population,54925
37189,"Watauga County, North Carolina",black,967
37189,"Watauga County, North Carolina",college_grad,7693
37189,"Watauga County, North Carolina",median_household_income,47526
37191,"Wayne County, North Carolina",female,63245
37191,"Wayne County, North Carolina",age_median,37.8
37191,"Wayne County, North Carolina",population,123603
37191,"Wayne County, North Carolina",black,37666
37191,"Wayne County, North Carolina",college_grad,10684
37191,"Wayne County, North Carolina",median_household_income,44416
37193,"Wilkes County, North Carolina",female,34736
37193,"Wilkes County, North Carolina",age_median,44.9
37193,"Wilkes County, North Carolina",population,68469
37193,"Wilkes County, North Carolina",black,2712
37193,"Wilkes County, North Carolina",college_grad,5607
37193,"Wilkes County, North Carolina",median_household_income,44107
37195,"Wilson County, North Carolina",female,42898
37195,"Wilson County, North Carolina",age_median,40.5
37195,"Wilson County, North Carolina",population,81435
37195,"Wilson County, North Carolina",black,32275
37195,"Wilson County, North Carolina",college_grad,7704
37195,"Wilson County, North Carolina",median_household_income,43877
37197,"Yadkin County, North Carolina",female,18977
37197,"Yadkin County, North Carolina",age_median,44.4
37197,"Yadkin County, North Carolina",population,37602
37197,"Yadkin County, North Carolina",black,1320
37197,"Yadkin County, North Carolina",college_grad,2379
37197,"Yadkin County, North Carolina",median_household_income,44682
37199,"Yancey County, North Carolina",female,9059
37199,"Yancey County, North Carolina",age_median,47.6
37199,"Yancey County, North Carolina",population,17760
37199,"Yancey County, North Carolina",black,119
37199,"Yancey County, North Carolina",college_grad,1614
37199,"Yancey County, North Carolina",median_household_income,42222
38001,"Adams County, North Dakota",female,1205
38001,"Adams County, North Dakota",age_median,45.6
38001,"Adams County, North Dakota",population,2311
38001,"Adams County, North Dakota",black,48
38001,"Adams County, North Dakota",college_grad,249
38001,"Adams County, North Dakota",median_household_income,56681
38003,"Barnes County, North Dakota",female,5381
38003,"Barnes County, North Dakota",age_median,45.1
38003,"Barnes County, North Dakota",population,10706
38003,"Barnes County, North Dakota",black,239
38003,"Barnes County, North Dakota",college_grad,1605
38003,"Barnes County, North Dakota",median_household_income,58365
38005,"Benson County, North Dakota",female,3351
38005,"Benson County, North Dakota",age_median,30.5
38005,"Benson County, North Dakota",population,6873
38005,"Benson County, North Dakota",black,3
38005,"Benson County, North Dakota",college_grad,487
38005,"Benson County, North Dakota",median_household_income,47667
38007,"Billings County, North Dakota",female,406
38007,"Billings County, North Dakota",age_median,43.7
38007,"Billings County, North Dakota",population,922
38007,"Billings County, North Dakota",black,0
38007,"Billings County, North Dakota",college_grad,124
38007,"Billings County, North Dakota",median_household_income,75208
38009,"Bottineau County, North Dakota",female,3109
38009,"Bottineau County, North Dakota",age_median,45
38009,"Bottineau County, North Dakota",population,6502
38009,"Bottineau County, North Dakota",black,42
38009,"Bottineau County, North Dakota",college_grad,885
38009,"Bottineau County, North Dakota",median_household_income,60381
38011,"Bowman County, North Dakota",female,1587
38011,"Bowman County, North Dakota",age_median,41
38011,"Bowman County, North Dakota",population,3148
38011,"Bowman County, North Dakota",black,1
38011,"Bowman County, North Dakota",college_grad,402
38011,"Bowman County, North Dakota",median_household_income,62442
38013,"Burke County, North Dakota",female,995
38013,"Burke County, North Dakota",age_median,36.8
38013,"Burke County, North Dakota",population,2182
38013,"Burke County, North Dakota",black,5
38013,"Burke County, North Dakota",college_grad,285
38013,"Burke County, North Dakota",median_household_income,77232
38015,"Burleigh County, North Dakota",female,47265
38015,"Burleigh County, North Dakota",age_median,37
38015,"Burleigh County, North Dakota",population,94793
38015,"Burleigh County, North Dakota",black,2140
38015,"Burleigh County, North Dakota",college_grad,16581
38015,"Burleigh County, North Dakota",median_household_income,71524
38017,"Cass County, North Dakota",female,87317
38017,"Cass County, North Dakota",age_median,32.5
38017,"Cass County, North Dakota",population,176975
38017,"Cass County, North Dakota",black,9941
38017,"Cass County, North Dakota",college_grad,31748
38017,"Cass County, North Dakota",median_household_income,64482
38019,"Cavalier County, North Dakota",female,1855
38019,"Cavalier County, North Dakota",age_median,49.5
38019,"Cavalier County, North Dakota",population,3803
38019,"Cavalier County, North Dakota",black,2
38019,"Cavalier County, North Dakota",college_grad,428
38019,"Cavalier County, North Dakota",median_household_income,64798
38021,"Dickey County, North Dakota",female,2465
38021,"Dickey County, North Dakota",age_median,41.9
38021,"Dickey County, North Dakota",population,4938
38021,"Dickey County, North Dakota",black,65
38021,"Dickey County, North Dakota",college_grad,721
38021,"Dickey County, North Dakota",median_household_income,65492
38023,"Divide County, North Dakota",female,1224
38023,"Divide County, North Dakota",age_median,51.1
38023,"Divide County, North Dakota",population,2335
38023,"Divide County, North Dakota",black,74
38023,"Divide County, North Dakota",college_grad,284
38023,"Divide County, North Dakota",median_household_income,62865
38025,"Dunn County, North Dakota",female,2094
38025,"Dunn County, North Dakota",age_median,39
38025,"Dunn County, North Dakota",population,4395
38025,"Dunn County, North Dakota",black,75
38025,"Dunn County, North Dakota",college_grad,509
38025,"Dunn County, North Dakota",median_household_income,76719
38027,"Eddy County, North Dakota",female,1191
38027,"Eddy County, North Dakota",age_median,45.8
38027,"Eddy County, North Dakota",population,2301
38027,"Eddy County, North Dakota",black,0
38027,"Eddy County, North Dakota",college_grad,308
38027,"Eddy County, North Dakota",median_household_income,54868
38029,"Emmons County, North Dakota",female,1626
